CandidateCode,UniversityName,UniversityCountry,PreviousQEISessionName,PreviousQEISessionStanding
2012956732,University of Benin School of Medicine,NIGERIA,,
1080936486,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1801881514,Atlantic University School of Medicine,SAINT LUCIA,,
1014128277,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
2011990598,Université d'Etat d'Haïti Faculté de Médecine et de Pharmacie,HAITI,,
1219907136,Taibah University College of Medicine,SAUDI ARABIA,,
1410057828,,,,
1936053493,"Obafemi Awolowo College of Health Sciences, Olabisi Onabanjo Univers",NIGERIA,,
1031269819,"University of Medicine and Health Sciences, St. Kitts",SAINT KITTS AND NEVIS,,
1271311070,Arabian Gulf University College of Medicine and Medical Sciences,BAHRAIN,MCCQE Part I Spring 2017,Fail
1400443625,Geisel School of Medicine at Dartmouth,USA,,
1351910030,Université de Montréal Faculté de Médecine,CANADA,,
1839282248,,,,
1326331774,Dalhousie University Faculty of Medicine,CANADA,,
1237753420,McGill University Faculty of Medicine,CANADA,,
1005171811,University of Ottawa Faculty of Medicine,CANADA,,
1705610548,Windsor University School of Medicine,SAINT KITTS AND NEVIS,,
1822078472,University of Tripoli Faculty of Medicine,LIBYA,,
1464613115,Universidad de Los Andes Facultad de Medicina (Colombia),COLOMBIA,,
1866671884,Royal College of Surgeons in Ireland - Medical University of Bahrain,BAHRAIN,,
1415102004,Tabriz University of Medical Sciences Faculty of Medicine,IRAN,,
1213793925,University of Toronto Faculty of Medicine,CANADA,,
2012946436,Jahurul Islam Medical College & Hospital,BANGLADESH,MCCQE Part I October 2018,Fail
2010973293,Cairo University Faculty of Medicine,EGYPT,MCCQE Part I April 2019,Fail
1556800844,Université de Kinshasa Faculté de Médecine,DEMOCRATIC REPUBLIC O,,
1543126065,"Cumming School of Medicine, University of Calgary",CANADA,,
2010985321,"Xavier University School of Medicine, Aruba",ARUBA,MCCQE Part I April 2018,Fail
1302541388,Medical University of Lodz Faculty of Medicine,POLAND,,
2011966362,American University of Antigua College of Medicine,ANTIGUA AND BARBUDA,,
1202700901,King Edward Medical University,PAKISTAN,,
1473892756,King Khalid University College of Medicine and Health Sciences,SAUDI ARABIA,,
1970559009,Université de Montréal Faculté de Médecine,CANADA,,
1338035825,Isfahan University of Medical Sciences Faculty of Medicine,IRAN,,
1999706732,Université Libre de Bruxelles Faculté de Médecine,BELGIUM,,
1207076134,Universidade de Fortaleza (UNIFOR),BRAZIL,,
1814966543,Université de Lubumbashi Faculté de Médecine,DEMOCRATIC REPUBLIC O,,
1844822931,University of Pretoria School of Medicine,SOUTH AFRICA,,
1139468563,University of Ottawa Faculty of Medicine,CANADA,,
1228267794,National University of Science and Technology College of Medicine an,OMAN,,
200179479,Allama Iqbal Medical College,PAKISTAN,MCCQE Part I Spring 2015,Fail
1493922373,Ambrose Alli University College of Medicine,NIGERIA,,
1320823560,Université Laval Faculté de Médecine,CANADA,,
2011989856,Alexandria University Faculty of Medicine,EGYPT,,
1173616499,Institute of Applied Health Sciences (IAHS),BANGLADESH,,
1321582097,University of Cape Town Faculty of Health Sciences,SOUTH AFRICA,MCCQE Part I April 2019,Fail
1024095876,University of Ottawa Faculty of Medicine,CANADA,,
1782030785,Hubert Kairuki Memorial University Faculty of Medicine,TANZANIA,,
1677059412,University of Toronto Faculty of Medicine,CANADA,,
1996085031,Université de Montréal Faculté de Médecine,CANADA,,
1812329201,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1404158105,University College Dublin School of Medicine,IRELAND,,
1779940047,Kuwait University Faculty of Medicine,KUWAIT,,
1302561871,Alfaisal University College of Medicine,SAUDI ARABIA,,
1432646460,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1096086919,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,MCCQE Part I April 2019,Fail
1897732986,Université Laval Faculté de Médecine,CANADA,MCCQE Part I April 2018,Fail
1790820541,University of British Columbia Faculty of Medicine,CANADA,,
1756614970,University of Benin School of Medicine,NIGERIA,,
1237153166,McGill University Faculty of Medicine,CANADA,,
1409991367,Kasturba Medical College Mangalore,INDIA,,
1243072548,Faculté de Médecine de Tunis,TUNISIA,,
1834392167,Queen's University Faculty of Health Sciences,CANADA,,
1567866322,Université de Montréal Faculté de Médecine,CANADA,,
1665735485,National University of Science and Technology College of Medicine an,OMAN,,
1392192660,Liaquat University of Medical & Health Sciences Jamshoro,PAKISTAN,,
1356187879,,,MCCQE Part I Spring 2015,Fail
1642579648,Near East University Faculty of Medicine,CYPRUS,MCCQE Part I August 2019,Fail
2006971819,Université de Yaoundé I Faculté de Médecine et des Sciences Biomédic,CAMEROON,MCCQE Part I Spring 2015,Fail
1546961496,NUI Galway School of Medicine,IRELAND,,
1216501230,Nilratan Sircar Medical College,INDIA,,
1761278520,Université d'Alger Benyoucef Benkhedda Faculté des Sciences Médicale,ALGERIA,,
1829896486,Université de Lubumbashi Faculté de Médecine,DEMOCRATIC REPUBLIC O,,
1269868072,University of British Columbia Faculty of Medicine,CANADA,,
1268872848,Sir Salimullah Medical College,BANGLADESH,MCCQE Part I April 2018,Fail
1041639451,Université de Montréal Faculté de Médecine,CANADA,,
1885701505,Alexandria University Faculty of Medicine,EGYPT,,
1660490258,St. George's University of London,UNITED KINGDOM,,
1176032002,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1688700344,Texila American University College of Medicine,GUYANA,MCCQE Part I July 2019,Fail
1467048269,St. George's University School of Medicine,GRENADA,MCCQE Part I October 2018,Fail
1610704381,Dalhousie University Faculty of Medicine,CANADA,,
1320875806,,,,
1821789326,Université de Montréal Faculté de Médecine,CANADA,,
1768082693,Dow International Medical College (DIMC),PAKISTAN,,
1115728248,"Frontier Medical & Dental College, Abbottabad",PAKISTAN,,
1932771650,"Cumming School of Medicine, University of Calgary",CANADA,,
1000050771,"University of Medicine and Health Sciences, St. Kitts",SAINT KITTS AND NEVIS,,
1380107920,American University of Antigua College of Medicine,ANTIGUA AND BARBUDA,,
1003733226,Allama Iqbal Medical College,PAKISTAN,,
1478909549,Université Kongo Faculté de Médecine,DEMOCRATIC REPUBLIC O,,
1794388091,"Cumming School of Medicine, University of Calgary",CANADA,,
1261864464,Université de Montréal Faculté de Médecine,CANADA,,
1020144061,University of British Columbia Faculty of Medicine,CANADA,,
1278145379,University of Ottawa Faculty of Medicine,CANADA,,
1867410244,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1712480241,Medical University of Warsaw Faculty of Medicine,POLAND,,
1442368114,Assiut University Faculty of Medicine,EGYPT,,
1743208885,Ahmadu Bello University Faculty of Medicine,NIGERIA,MCCQE Part I April 2019,Fail
1612678069,University of Toronto Faculty of Medicine,CANADA,,
1628140881,Memorial University of Newfoundland Faculty of Medicine,CANADA,,
2010957558,Vitebsk State Medical University,BELARUS,MCCQE Part I April 2018,Fail
1185702255,Ladoke Akintola University of Technology (LAUTECH) College of Health,NIGERIA,,
1539058460,University of Damascus Faculty of Medicine,SYRIA,MCCQE Part I April 2018,Fail
1820819027,,,,
1160351010,Kuwait University Faculty of Medicine,KUWAIT,,
1222656142,Lahore Medical and Dental College,PAKISTAN,,
1675970698,Ivano-Frankivsk National Medical University,UKRAINE,MCCQE Part I April 2019,No Standing
1467761545,Université de Montréal Faculté de Médecine,CANADA,,
1275988672,Lahore Medical and Dental College,PAKISTAN,MCCQE Part I October 2018,Fail
1123219784,Université Laval Faculté de Médecine,CANADA,,
1206072694,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1668878018,St. George's University School of Medicine,GRENADA,MCCQE Part I October 2018,Fail
1775165779,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1953668685,University of British Columbia Faculty of Medicine,CANADA,,
1572905850,University of Toronto Faculty of Medicine,CANADA,,
1966000496,Université de Montréal Faculté de Médecine,CANADA,,
1461629750,University of Saskatchewan College of Medicine,CANADA,,
1393672892,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1758438024,University of Saskatchewan College of Medicine,CANADA,,
1551782310,Tehran University of Medical Sciences School of Medicine,IRAN,,
1799103460,Omdurman Islamic University Faculty of Medicine and Health Sciences,SUDAN,MCCQE Part I April 2019,Fail
1906019138,Trinity School of Medicine,SAINT VINCENT AND THE,,
1334234392,Sultan Qaboos University College of Medicine,OMAN,,
1025154764,Rangpur Medical College,BANGLADESH,MCCQE Part I Fall 2017,Fail
1916661586,State Medical University Semey,KAZAKHSTAN,,
1816818397,University of Saskatchewan College of Medicine,CANADA,,
1878178160,Université de Montréal Faculté de Médecine,CANADA,,
1195253174,Université Laval Faculté de Médecine,CANADA,,
1441167276,"University of Sydney, Sydney Medical School",AUSTRALIA,,
1047116431,University of Damascus Faculty of Medicine,SYRIA,,
1916063676,University of Saskatchewan College of Medicine,CANADA,,
1461100794,Université Laval Faculté de Médecine,CANADA,,
1854402937,Trinity School of Medicine,SAINT VINCENT AND THE,,
1850321852,Shiraz University of Medical Sciences School of Medicine,IRAN,MCCQE Part I Fall 2017,Fail
1787026864,Atlantic University School of Medicine,SAINT LUCIA,,
1031794107,"Addis Ababa University, College of Health Sciences, School of Medici",ETHIOPIA,,
1772662018,Government Medical College Patiala,INDIA,,
1578088271,University of Sharjah College of Medicine,UNITED ARAB EMIRATES,MCCQE Part I July 2019,Fail
1797479999,Université Laval Faculté de Médecine,CANADA,,
1777018360,Gujarat Adani Institute of Medical Sciences,INDIA,,
1081167906,Université Mouloud Mammeri de Tizi-Ouzou Faculté de Médecine,ALGERIA,,
1498047396,"Max Rady College of Medicine, University of Manitoba",CANADA,,
1108900144,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1791816919,Dow Medical College,PAKISTAN,,
1180940323,Jinnah Sindh Medical University,PAKISTAN,,
1425653587,"Cumming School of Medicine, University of Calgary",CANADA,,
1290089958,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
2007960746,"University of Aberdeen School of Medicine, Medical Sciences and Nutr",UNITED KINGDOM,,
1519920820,University of British Columbia Faculty of Medicine,CANADA,,
1354909262,Sri Guru Ram Das Institute of Medical Sciences & Research,INDIA,,
1933606707,University of Tripoli Faculty of Medicine,LIBYA,,
1610133495,Faculté de Médecine de Tunis,TUNISIA,,
1043650743,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1096206610,University of Gezira Faculty of Medicine,SUDAN,,
1214010068,University of Khartoum Faculty of Medicine,SUDAN,,
1339542630,Nnamdi Azikiwe University College of Health Sciences,NIGERIA,MCCQE Part I August 2019,Fail
1400208706,Azerbaijan Medical University,AZERBAIJAN,,
1389238223,University of British Columbia Faculty of Medicine,CANADA,,
1201586352,Universitatea de Medicin? ?i Farmacie Carol Davila Facultatea de Med,ROMANIA,,
1165614297,Université de Montréal Faculté de Médecine,CANADA,,
1568252092,University of Belgrade Faculty of Medicine,SERBIA,,
1133317084,University of Toronto Faculty of Medicine,CANADA,,
1883529117,Université Djillali Liabes de Sidi Bel-Abbes Faculté de Sciences Méd,ALGERIA,,
1572775556,National University of Science and Technology College of Medicine an,OMAN,,
1375517686,University of Tripoli Faculty of Medicine,LIBYA,MCCQE Part I October 2018,Fail
1910130821,Capital Medical University,CHINA,,
1831118797,Dnipropetrovsk Medical Academy of Health Ministry of Ukraine,UKRAINE,,
1370739172,Royal College of Surgeons in Ireland School of Medicine,IRELAND,MCCQE Part I July 2019,Fail
1661398989,Kermanshah University of Medical Sciences School of Medicine,IRAN,,
1582431260,Poznan University of Medical Sciences Center for Medical Education i,POLAND,,
1766171909,King Abdulaziz University College of Medicine,SAUDI ARABIA,MCCQE Part I October 2018,Fail
1892407373,University of Limerick Graduate Entry Medical School,IRELAND,,
1284368452,Universidade Federal do Estado do Rio de Janeiro (UNIRIO) Escola de,BRAZIL,,
1386743422,University of Alberta Faculty of Medicine and Dentistry,CANADA,,
1356296969,Université de Montréal Faculté de Médecine,CANADA,,
1130152134,,,MCCQE Part I April 2018,Fail
1974484515,,,,
1571861861,Ruxmaniben Deepchand Gardi Medical College,INDIA,,
1545220896,Università degli Studi di Pavia Facoltà di Medicina e Chirurgia,ITALY,,
1779203008,Flinders University of South Australia School of Medicine,AUSTRALIA,,
1420417842,Capital Medical University,CHINA,,
1325945343,Royal College of Surgeons in Ireland School of Medicine,IRELAND,,
1348798454,Jinzhou Medical University,CHINA,,
1397814163,"Michael G. DeGroote School of Medicine, McMaster University",CANADA,,
1822327170,Royal College of Surgeons in Ireland - Medical University of Bahrain,BAHRAIN,,
2011971278,Université de Kinshasa Faculté de Médecine,DEMOCRATIC REPUBLIC O,MCCQE Part I October 2018,Fail
1267109364,Government Medical College Miraj,INDIA,,
1240851772,Obafemi Awolowo University College of Health Sciences,NIGERIA,,
1757490327,University of Ottawa Faculty of Medicine,CANADA,,
1486982603,Dow Medical College,PAKISTAN,,
1066853357,"Norman Bethune College of Medicine, Jilin University",CHINA,,
1674384844,NUI Galway School of Medicine,IRELAND,,
1208901478,"Cumming School of Medicine, University of Calgary",CANADA,,
1099963575,Davao Medical School Foundation College of Medicine,PHILIPPINES,,
1877356228,Shahid Beheshti University of Medical Sciences Faculty of Medicine,IRAN,,
1546129477,Université de Sherbrooke Faculté de Médecine et des Sciences de la S,CANADA,,
1890390914,Windsor University School of Medicine,SAINT KITTS AND NEVIS,,
2012961278,University of Cape Town Faculty of Health Sciences,SOUTH AFRICA,,
200280516,Lomonosov Moscow State University Faculty of Medicine,RUSSIA,MCCQE Part I April 2018,Fail
1467857330,Faisalabad Medical University,PAKISTAN,,
1886104290,Université d'Alger Benyoucef Benkhedda Faculté des Sciences Médicale,ALGERIA,,
1021066838,United Arab Emirates University College of Medicine and Health Scien,UNITED ARAB EMIRATES,,
1822436497,Alexandria University Faculty of Medicine,EGYPT,,
1843565144,Université de Montréal Faculté de Médecine,CANADA,,
1019216803,"Cumming School of Medicine, University of Calgary",CANADA,,
2011994699,Sheffield University School of Medicine and Biomedical Sciences,UNITED KINGDOM,MCCQE Part I Fall 2016,Fail
1675625850,University of Toronto Faculty of Medicine,CANADA,,
1409090221,Aga Khan University Medical College,PAKISTAN,,
1510252865,Pleven Medical University,BULGARIA,MCCQE Part I July 2019,Fail
